_id,description
8vpee,Excel
8vpee,Outlook
8vpee,Word
7wag7,Excel
7wag7,Word
8v3pa,Word
8v3pa,Excel
8v3pa,PowerPoint
8v3pa,中文打字20~50
8ao0t,Excel
8ao0t,Word
8ao0t,中文打字20~50
8ao0t,AutoCAD
80okz,Excel
80okz,PowerPoint
80okz,Word
80okz,AutoCAD
8h1un,Excel
8h1un,AutoCAD
7n19u,Excel
7n19u,PowerPoint
7n19u,Word
8jn9t,Excel
8jn9t,Word
8jn9t,AutoCAD
8us9m,AutoCAD
7yeuo,Excel
7yeuo,Word
7yeuo,AutoCAD
6t1x7,Word
6t1x7,Excel
6t1x7,PowerPoint
6t1x7,AutoCAD
8r0q3,HACCP
8r0q3,ISO 22000食品安全管理系統
8vjoe,AutoCAD
7p20v,Excel
7p20v,Outlook
7p20v,PowerPoint
7p20v,Word
7p20v,中文打字50~75
7p20v,AutoCad 2D
7p20v,AutoCad 3D
7p20v,Revit
7p20v,Sketch up
7p20v,GIS
7ov6l,Excel
7ov6l,PowerPoint
7ov6l,Word
7ov6l,AutoCAD
7ov6l,SolidWorks
7ov6l,Inventor
8vesk,中文打字50~75
8vesk,Word
8vesk,Excel
8vesk,PowerPoint
8vesk,Outlook
8vesk,AutoCAD
8uqfl,Excel
8uqfl,PowerPoint
8uqfl,Word
8qdlk,Project
88avw,Excel
88avw,Outlook
88avw,PowerPoint
88avw,Word
870or,iOS
870or,Objective-C
870or,SWIFT
870or,Github
8ub0w,Excel
8ub0w,SMT
8ub0w,PowerPoint
8e9tb,AutoCAD
8spmo,Android
8spmo,iOS
8spmo,Java
8spmo,SWIFT
8spmo,Kotlin
8spmo,Qt
8spmo,Linux
7wlsv,Excel
7wlsv,PowerPoint
7wlsv,Word
8bijg,IE工業工程
8bijg,ADSL
8bijg,AutoCAD
8bijg,PowerPoint
8bijg,Excel
8bijg,Adobe Acrobat
8hcl7,OrCAD
8vucj,AutoCAD
8vucj,SolidWorks
7psjk,Excel
7psjk,PowerPoint
7psjk,Word
7psjk,AutoCAD
84zsg,Excel
84zsg,PowerPoint
84zsg,Word
84zsg,AutoCad 2D
8e6bb,Excel
8e6bb,PowerPoint
8e6bb,Word
8dg66,Git
8dg66,PHP
8dg66,Cloud
8dg66,SaaS
8dg66,MySQL
7ym44,Windows 7
7ym44,Windows 10
7ym44,Excel
7ym44,PowerPoint
7ym44,Word
q0we,MS SQL
q0we,HTML
q0we,JavaScript
q0we,jQuery
8t4kx,Excel
8t4kx,Outlook
8t4kx,PowerPoint
8t4kx,Word
8vpei,Excel
8vpei,Word
8vpei,PowerPoint
8vpei,Outlook
6zm22,Access
6zm22,Excel
6zm22,Outlook
6zm22,PowerPoint
6zm22,Word
8sa88,AutoCad 2D
wsuw,Excel
wsuw,PowerPoint
wsuw,Word
wsuw,AutoCad 2D
8rf58,Excel
8rf58,PowerPoint
8rf58,Word
8vl28,Git
8vl28,Jenkins
8vl28,Github
8vl28,MS SQL
8vl28,MySQL
8vl28,RDBMS
8vl28,AWS
8vl28,Firebase
8v66e,AutoCAD
8v66e,AutoCad 2D
8v66e,AutoCad 3D
8v66e,Sketch up
8v66e,3ds Max
82530,Excel
82530,Outlook
82530,Word
82530,AutoCAD
82530,正航
8qo75,Cadence Allegro
8qo75,OrCAD
80el1,Excel
80el1,Word
80el1,Illustrator
80el1,PowerPoint
8rtof,JavaScript
8rtof,ReactJS
8rtof,VueJS
85ov1,Excel
85ov1,Outlook
85ov1,Word
8pdmn,Excel
8pdmn,PowerPoint
8pdmn,Project
8pdmn,Word
8pdmn,AutoCAD
7ok4s,AutoCAD
7ok4s,Word
7ok4s,Project
7ok4s,PowerPoint
7ok4s,Excel
8vpqu,iOS
8vpqu,Flutter
8vpqu,Android
8vpqu,JavaScript
8vpqu,Kotlin
8vpqu,C#
8vpqu,SWIFT
8vpqu,Git
8vpqu,Java
8vpqu,Objective-C
8vpqu,Visual Studio
8vpqu,Github
8vpqu,CSS
8m8tr,AutoCAD
8m8tr,Word
8m8tr,PowerPoint
8m8tr,Excel
7b5lr,Excel
7b5lr,Outlook
7b5lr,PowerPoint
7b5lr,Word
7j85s,Excel
7j85s,Project
7j85s,Word
7j85s,AutoCAD
7j85s,Sketch up
81p9j,Excel
81p9j,PowerPoint
81p9j,Word
8vxmu,中文打字50~75
8vxmu,Word
8vxmu,Excel
8vxmu,PowerPoint
8v0vo,AutoCAD
8v0vo,Adobe Acrobat
8v0vo,Excel
8v0vo,PowerPoint
8v0vo,Outlook
8v0vo,Word
8v0vo,中文打字20~50
8v0vo,英文打字20~50
8nyzd,Excel
8nyzd,PowerPoint
8nyzd,Word
8nyzd,AutoCAD
7au9m,Tableau
7au9m,鼎新
7au9m,Word
7au9m,Excel
7au9m,Outlook
7au9m,Java
7au9m,JavaScript
7au9m,Windows 10
8qzsf,Excel
8qzsf,Word
8qzsf,PowerPoint
8l8h1,SolidWorks
69nbd,C#
69nbd,HTML
69nbd,JavaScript
69nbd,CSS
69nbd,VueJS
6l2m9,ASP.NET
6l2m9,C#
6l2m9,MS SQL
216lz,ASP.NET
216lz,MS SQL
216lz,C#
4ppo8,AutoCAD
8pgsl,Git
8pgsl,MySQL
8pgsl,MS SQL
8pgsl,AJAX
8pgsl,PHP
8pgsl,HTML
8pgsl,jQuery
8pgsl,CSS
5cdcp,Excel
5cdcp,PowerPoint
5cdcp,Word
5cdcp,AutoCAD
5cdcp,AutoCad 2D
8n4hn,Excel
8n4hn,PowerPoint
8n4hn,Word
7biki,Excel
7biki,Word
7u12l,CAM
8o1n7,PowerPoint
8o1n7,Excel
8o1n7,Word
8o1n7,Outlook
8o1n7,中文打字20~50
8bu9c,AutoCad 2D
8bu9c,AutoCAD
8nalb,AutoCAD
8nalb,AutoCad 3D
8rx6v,JSP
8rx6v,Spring
8rx6v,MS SQL
8rx6v,MySQL
8rx6v,Oracle
8rx6v,PostgreSQL
8rx6v,Oracle ERP
8vtuk,Word
8vtuk,MRP
8vtuk,PowerPoint
8sfm0,Excel
8sfm0,Word
8sfm0,PowerPoint
883ci,Excel
883ci,Word
883ci,AutoCAD
883ci,Sketch up
725gq,AutoCAD
8c4ld,Windows 10
8c4ld,Excel
8c4ld,PowerPoint
8c4ld,Word
8c4ld,ChatGPT
8c4ld,Line
8c4ld,中文打字20~50
8c4ld,AutoCAD
8c4ld,AutoCad 2D
8l0lz,Github
8l0lz,Git
8l0lz,Flutter
8k9xq,AutoCAD
8m20q,Excel
8m20q,PowerPoint
8m20q,Word
8maef,Android
8maef,iOS
8maef,Java
8maef,SWIFT
8maef,Kotlin
8maef,Qt
8maef,Linux
8ev6x,Excel
8ev6x,Outlook
8ev6x,Word
8gau9,Excel
8gau9,Word
8pmh0,Excel
8pmh0,Outlook
8pmh0,PowerPoint
8pmh0,Word
8v0vy,AutoCAD
8v0vy,Adobe Acrobat
8v0vy,Excel
8v0vy,Word
8v0vy,PowerPoint
8v0vy,中文打字20~50
8v0vy,英文打字20~50
6wgq5,Android
6wgq5,iOS
6wgq5,Git
6wgq5,C#
6wgq5,Unity3D
8uyjz,Key Shot
8uyjz,Adobe Photoshop
8uyjz,Illustrator
8tfk8,Excel
8tfk8,Word
8tfk8,AutoCAD
8shby,AutoCAD
8shby,AutoCad 2D
8shby,Sketch up
856zz,AutoCAD
856zz,Word
856zz,PowerPoint
856zz,Excel
856zz,Windows 10
70g7o,AutoCAD
70g7o,Excel
70g7o,PowerPoint
70g7o,Word
70g7o,Sketch up
87cr5,AutoCad 2D
87cr5,PLC
8usiz,AutoCAD
8ugbf,ASP.NET
8ugbf,C#
8ugbf,MS SQL
8ugbf,HTML
8ugbf,JavaScript
8ugbf,CSS
8rm0l,Windows 10
8rm0l,Adobe Acrobat
8rm0l,Excel
8rm0l,Internet Explorer
8rm0l,Outlook
8rm0l,PowerPoint
8rm0l,Word
8rm0l,中文打字20~50
8rm0l,英文打字20~50
8t2fh,Word
8t2fh,Excel
8t2fh,PowerPoint
8t2fh,Outlook
8t2fh,Project
8t2fh,Adobe Acrobat
8t2fh,AutoCAD
8efaf,ASP
8efaf,ASP.NET
8efaf,C#
8efaf,MS SQL
8efaf,JavaScript
8efaf,jQuery
8efaf,CSS
8h7dl,Excel
8h7dl,Outlook
8h7dl,Word
8h7dl,中文打字20~50
8vc6e,Flutter
8vc6e,ReactNative
8igey,Windows 10
8igey,Adobe Acrobat
8igey,Excel
8igey,PowerPoint
8igey,Word
7dnjs,Excel
7dnjs,Outlook
7dnjs,PowerPoint
7dnjs,Word
7dnjs,英文打字50~75
8trg8,AutoCAD
1z80w,Word
1z80w,PowerPoint
1z80w,Outlook
1z80w,Excel
1z80w,Windows 2000
7txhf,Excel
7txhf,Internet Explorer
7txhf,PowerPoint
7txhf,Word
7txhf,中文打字50~75
7txhf,AutoCAD
77ug1,Excel
77ug1,Outlook
77ug1,Word
8dmqc,Windows 2000
8dmqc,Excel
8dmqc,Outlook
8dmqc,PowerPoint
8dmqc,Word
7jz3l,AutoCAD
7jz3l,Sketch up
7jz3l,V-Ray
5cdae,Windows 10
5cdae,Excel
5cdae,PowerPoint
5cdae,Word
5cdae,AutoCAD
8utd5,AutoCad 2D
8utd5,Sketch up
8utd5,Word
8utd5,Excel
651vb,ArchiCAD
651vb,Revit
651vb,AutoCAD
651vb,Word
651vb,PowerPoint
651vb,Excel
6ynyc,Excel
6ynyc,PowerPoint
8vh05,Excel
8vh05,Outlook
8vh05,PowerPoint
8vh05,Word
8erdt,AutoCad 2D
8erdt,SolidWorks
8ipzy,Excel
8ipzy,PowerPoint
8ipzy,Word
8ipzy,AutoCAD
75vo6,Outlook
75vo6,AutoCAD
75vo6,AutoCad 2D
75vo6,AutoCad 3D
75vo6,Sketch up
75vo6,SolidWorks
7wivi,Excel
7wivi,中文打字20~50
7wivi,AutoCAD
8pchb,Excel
8pchb,PowerPoint
8pchb,Word
84irz,AutoCAD
84irz,Word
84irz,Project
84irz,PowerPoint
84irz,Excel
8v59b,AutoCAD
8v59b,Excel
8v59b,Word
8v59b,PowerPoint
8v59b,中文打字20~50
8v59b,Outlook
8v59b,Adobe Acrobat
8st5v,Android
8st5v,iOS
8st5v,Java
8st5v,Qt
8st5v,Linux
8st5v,UNIX
8st5v,WIN CE
8st5v,C#
8st5v,C
8st5v,C++
8st5v,MySQL
8st5v,DHCP
8st5v,FTP
8st5v,HTTP
8st5v,TCP/IP
8st5v,VPN
8st5v,Excel
8st5v,Adobe Acrobat
8st5v,Word
8st5v,MCU
8vgpw,AutoCAD
8vgpw,AutoCad 2D
8vgpw,Sketch up
6zho5,SAP
6zho5,Word
6zho5,Outlook
6zho5,Excel
8vmt5,Excel
8vmt5,Outlook
8vmt5,PowerPoint
8vmt5,Word
8vmt5,Internet Explorer
8tnlh,Excel
8tnlh,Word
8tnlh,中文打字20~50
6wy3c,3ds Max
6wy3c,AutoCAD
6wy3c,AutoCad 2D
6wy3c,Sketch up
8ovxi,MES
8ovxi,Oracle
8ovxi,MS SQL
8ovxi,C#
8ovxi,ASP.NET
8fnb1,AutoCAD
8s3wn,AutoCAD
8oq7l,PLC
8qtyp,Excel
8qtyp,中文打字20~50
8qtyp,Word
7sl4z,AutoCad 2D
7sl4z,Sketch up
8b3gq,Excel
8b3gq,Word
7gea8,AutoCAD
7gea8,Pro/E
331d5,Excel
331d5,Word
331d5,AutoCAD
331d5,Outlook
8k76c,SolidWorks
8k76c,Pro/E
89tih,Windows Server 2012
89tih,C#
89tih,MS SQL
89tih,HTML
8r7hz,Excel
8r7hz,Outlook
8r7hz,PowerPoint
8r7hz,Word
8r7hz,中文打字50~75
8r7hz,AutoCAD
8r7hz,鼎新
8pkjx,AutoCad 2D
8pkjx,AutoCAD
8mxyn,Excel
8mxyn,Project
8mxyn,Sketch up
8mxyn,AutoCAD
6wl35,Excel
6wl35,PowerPoint
6wl35,Word
6wl35,中文打字50~75
8vmon,Excel
8vmon,Outlook
8vmon,PowerPoint
8vmon,Word
8pv4z,Windows 2000
8pv4z,Windows 98
8pv4z,Excel
8pv4z,Outlook
8pv4z,PowerPoint
8pv4z,Word
8p5dm,SolidWorks
8p5dm,Solid Edge
8p5dm,鼎基 ERP
8p5dm,AutoCAD
8p5dm,Outlook
8p5dm,Word
8tupl,Windows 7
8tupl,Excel
8tupl,PowerPoint
8tupl,Word
8u9xv,Word
8u9xv,Excel
8u9xv,中文打字20~50
8nedu,Adobe Acrobat
8nedu,Adobe Photoshop
8nedu,Illustrator
8nedu,Sketch
8nedu,Axure RP
8nedu,Zeplin
8nedu,Figma
7su34,Excel
7su34,Internet Explorer
7su34,Outlook
7su34,PowerPoint
7su34,Word
8evd5,Excel
8evd5,Outlook
8evd5,Project
8evd5,Word
8evd5,AutoCAD
8lqd6,PowerPoint
8lqd6,Excel
8lqd6,Word
8rmig,Excel
8rmig,PowerPoint
7eygb,MySQL
81o7l,Word
81o7l,AutoCAD
85072,Adobe Acrobat
85072,Excel
85072,PowerPoint
85072,Word
8uaum,ASP.NET
8uaum,C#
8uaum,MS SQL
8uaum,WinForm
8uaum,Microsoft Azure
8uaum,C++.Net
8uaum,VBA
79xh4,Excel
79xh4,Outlook
79xh4,PowerPoint
79xh4,Word
8ooog,Windows 10
8ooog,Adobe Acrobat
8ooog,Excel
8ooog,PowerPoint
8ooog,Project
8ooog,Word
8ooog,AutoCAD
8gtb7,Excel
8gtb7,PowerPoint
8gtb7,Word
8gtb7,中文打字20~50
8gtb7,英文打字20~50
8vcpe,Adobe Acrobat
8vcpe,Excel
8vcpe,Word
8u6dk,Sketch
8u6dk,Revit
8u6dk,AutoCAD
7htkq,Word
7htkq,Excel
8ly5z,ISO 14000
8ly5z,ISO 9000
8ly5z,ISO 45001
7l479,Excel
7l479,Outlook
7l479,PowerPoint
7l479,Word
7l479,中文打字20~50
7l479,英文打字20~50
7l479,鼎新
751v0,PowerPoint
751v0,AutoCAD
751v0,Word
751v0,Excel
8mw5h,Excel
8mw5h,PowerPoint
8mw5h,Word
8mw5h,AutoCAD
8mw5h,Revit
8mw5h,Sketch up
8ncdf,Excel
7x9f5,Adobe Photoshop
7x9f5,AutoCAD
7x9f5,Revit
7x9f5,Sketch up
7hdhj,鼎新
7hdhj,SPC
7hdhj,RoHS
7hdhj,ISO 9000
8ulm3,AutoCAD
7xtsl,Excel
7xtsl,Outlook
7xtsl,PowerPoint
7xtsl,Word
7xtsl,中文打字20~50
7xtsl,鼎新
8nawe,AutoCAD
821qc,Excel
821qc,Word
821qc,AutoCAD
8pab6,Excel
8pab6,PowerPoint
8pab6,Word
8pab6,AutoCAD
8csij,Excel
8csij,PowerPoint
8csij,Word
7ztye,Excel
7ztye,PowerPoint
7ztye,Word
7ox0x,AutoCad 2D
7ox0x,AutoCAD
7ox0x,Word
7ox0x,Outlook
7ox0x,Excel
8shhq,Excel
8shhq,Word
8shhq,Adobe Acrobat
8shhq,PowerPoint
8vnqg,Vmware
8vnqg,VM
7astx,Adobe Photoshop
7astx,Project
7astx,PowerPoint
7astx,Excel
7kk28,Excel
7kk28,Outlook
7kk28,PowerPoint
7kk28,Word
7kk28,中文打字50~75
7kk28,英文打字50~75
7dgqg,Excel
7dgqg,Word
7dgqg,AutoCAD
vq4w,Excel
vq4w,PowerPoint
vq4w,Word
vq4w,AutoCAD
6mdf9,AJAX
6mdf9,HTTP
6mdf9,CSS
6mdf9,XML
6mdf9,JavaScript
6mdf9,DHTML
6mdf9,PL/SQL
6mdf9,MySQL
6mdf9,MS SQL
6mdf9,PHP
6mdf9,Linux
6mdf9,UML
6mdf9,Windows Server 2012
6mdf9,Windows Server 2008
6mdf9,Windows 7
6mdf9,Windows XP
6mdf9,Windows Vista
6mdf9,Windows 2003
6mdf9,Windows 2000
8uoh7,Excel
8uoh7,PowerPoint
8uoh7,Word
8uoh7,AutoCAD
8u8y8,Linux
8viv6,Git
8viv6,ASP.NET
8viv6,C#
8viv6,Visual Studio
8rd3q,Word
8rd3q,Excel
8usod,AutoCad 2D
8usod,Sketch up
81sk7,AutoCad 3D
81sk7,AutoCad 2D
81sk7,AutoCAD
81sk7,Word
81sk7,PowerPoint
81sk7,Excel
8nngu,Android
8nngu,iOS
8nngu,Git
8nngu,Kotlin
8nngu,Objective-C
8nngu,Java
8nngu,SWIFT
85b5v,Excel
85b5v,Outlook
85b5v,PowerPoint
85b5v,Word
8oool,AutoCAD
8oool,AutoCad 3D
8dl2v,Excel
8dl2v,PowerPoint
8dl2v,Word
7kbmp,C#
7kbmp,PHP
7kbmp,MS SQL
7kbmp,SAPDB
7kbmp,HTML
7kbmp,JavaScript
7kbmp,jQuery
7xjej,Linux
7xjej,Excel
7xjej,PowerPoint
7xjej,Word
85hzx,Excel
85hzx,AutoCAD
pmh1,Excel
pmh1,Outlook
pmh1,PowerPoint
pmh1,Project
pmh1,Word
pmh1,AutoCAD
8tlsi,SWIFT
8tlsi,Kotlin
8tlsi,Android
8tlsi,iOS
8tlsi,ReactNative
8tlsi,Git
8tlsi,Node.js
8tlsi,Java
8tlsi,ChatGPT
8iupv,RF
8iupv,Circuit Design
8iupv,Protel
2up6f,Windows 8
2up6f,鼎新
2up6f,IATF16949
2up6f,RoHS
2up6f,ISO 9000
2up6f,ISO 14000
2up6f,Word
2up6f,PowerPoint
2up6f,Outlook
2up6f,Internet Explorer
2up6f,Excel
2up6f,Windows 7
811gp,Rhino
811gp,AutoCAD
811gp,SolidWorks
811gp,OrCAD
82r10,ASP.NET
82r10,C#
78nvl,Word
78nvl,PowerPoint
78nvl,Outlook
78nvl,Excel
78nvl,WAN
78nvl,LAN
78nvl,Windows 10
8dljs,Excel
8dljs,PowerPoint
8dljs,Word
8k0hf,Excel
8k0hf,PowerPoint
8k0hf,Word
8k0hf,中文打字20~50
8k0hf,AutoCAD
8k0hf,AutoCad 2D
8k0hf,AutoCad 3D
8vqdz,AutoCAD
81s8v,ASP.NET
81s8v,C#
7kban,MES
7kban,鼎新
86lhx,Excel
86lhx,Word
8rc81,AutoCAD
8rc81,AutoCad 2D
8rc81,Excel
8rc81,PowerPoint
8rc81,Word
8s4xg,Sketch up
8s4xg,AutoCAD
8s4xg,Illustrator
8s4xg,Adobe Photoshop
8s4xg,3ds Max
8s4xg,Cinema 4D
8s4xg,Rhino
7s3qk,Excel
7s3qk,PowerPoint
7s3qk,Project
7s3qk,Word
7s3qk,AutoCAD
778f0,Excel
778f0,PowerPoint
778f0,Word
778f0,AutoCAD
8uzo8,Word
8uzo8,PowerPoint
8uzo8,Excel
8vcvk,Excel
8vcvk,Word
8vcvk,Outlook
6hga1,Mac OS
6hga1,Windows Server 2012
6hga1,Microsoft Exchange
6hga1,Vmware
6hga1,Firewall
6hga1,VPN
8w7wo,AutoCAD
8w7wo,Sketch up
8qvxt,PowerPoint
87mt5,Premiere
87mt5,Adobe Photoshop
87mt5,短影音
87mt5,Instagram
87mt5,Facebook
8jufi,ChatGPT
8risa,tensorflow
8risa,PyTorch
76vh7,C#
76vh7,Visual Studio
76vh7,MS SQL
76vh7,MySQL
76vh7,SAP
76vh7,ABAP
83hh4,Adobe Photoshop
8dge1,Excel
8dge1,PowerPoint
8dge1,Word
8vgyw,Figma
8vgyw,ChatGPT
8vgyw,Wireframe
8rlwt,Adobe Photoshop
8rlwt,Illustrator
8rlwt,After Effects
8rlwt,Unity
8rlwt,Premiere
8doje,Excel
8doje,Outlook
8doje,PowerPoint
8doje,Word
8sr55,Word
8sr55,PowerPoint
8sr55,Outlook
8sr55,Excel
8w8ba,Excel
8w8ba,PowerPoint
8w8ba,Word
8w8ba,Canva
8w8ba,Wordpress
8w97j,Cadence Allegro
8w97j,OrCAD
8rn17,Excel
8rn17,Outlook
8rn17,PowerPoint
8rn17,Word
8vt5o,Adobe Photoshop
8uwud,PowerPoint
8uwud,Canva
8uwud,ChatGPT
8uwud,Adobe Photoshop
78tin,Excel
78tin,Outlook
78tin,PowerPoint
78tin,Word
8kkn4,Excel
8kkn4,Outlook
8kkn4,PowerPoint
8kkn4,Word
8mvlf,短影音
8mvlf,Instagram
7f0ah,Word
7f0ah,PowerPoint
7f0ah,Outlook
7f0ah,Excel
83hhu,Adobe Photoshop
8rprr,Excel
8rprr,Word
8rprr,AutoCAD
8rprr,SolidWorks
7f0u0,C++
8e922,Excel
8e922,Outlook
8e922,PowerPoint
8e922,Word
8e2te,Excel
8e2te,PowerPoint
8e2te,Word
8bcqa,Excel
8bcqa,PowerPoint
8bcqa,Word
8bcqa,中文打字20~50
8j3y3,Visual Basic
8j3y3,Visual C#
8j3y3,CIM
8jiiw,Excel
8jiiw,Outlook
8jiiw,PowerPoint
8jiiw,Word
39tgk,ASP.NET
39tgk,Visual Basic .net
39tgk,Visual Studio .net
39tgk,PL/SQL
39tgk,Tomcat
39tgk,J2EE
39tgk,jQuery
85dre,Adobe Acrobat
85dre,Excel
85dre,Internet Explorer
85dre,PowerPoint
85dre,Word
8ncuw,Windows 2000
8ncuw,Excel
8ncuw,Outlook
8ncuw,PowerPoint
8ncuw,Word
7zf83,Excel
7zf83,Outlook
7zf83,PowerPoint
7zf83,Word
8rts3,Excel
8rts3,PowerPoint
8rts3,Word
8rts3,中文打字50~75
8q8qf,中文打字50~75
8q8qf,Excel
8q8qf,PowerPoint
8q8qf,Word
7mcuu,Excel
7mcuu,PowerPoint
7mcuu,Word
8fnyh,C#
8fnyh,C++
8fnyh,Java
8ryu6,Excel
8ryu6,Outlook
8ryu6,PowerPoint
8ryu6,Word
80gkt,Excel
80gkt,Outlook
80gkt,PowerPoint
80gkt,Word
8p0tk,Word
8p0tk,Excel
8p0tk,PowerPoint
8p0tk,Prompt
8ot7w,Adobe Photoshop
8s32t,Excel
8s32t,PowerPoint
8s32t,Word
8s32t,ChatGPT
8cdcz,LLM
8cdcz,OpenCV
8cdcz,tensorflow
8cdcz,PyTorch
8cdcz,Git
8cdcz,Github
8cdcz,Linux
8k7cu,Linux
8k7cu,PHP
8k7cu,LDAP
8k7cu,MS SQL
8k7cu,MySQL
8k7cu,VM
8uuby,Line
80vs9,Adobe Acrobat
80vs9,Excel
80vs9,Outlook
80vs9,PowerPoint
80vs9,Word
8mpg1,Project
8mpg1,Power BI​
8mpg1,Wireframe
851pm,JavaScript
8qp88,Word
8qp88,Excel
8qp88,PowerPoint
8rsos,Excel
8rsos,Outlook
8rsos,PowerPoint
8rsos,Word
8rsos,Inventor
8rsos,AutoCad 3D
8rsos,AutoCad 2D
8rsos,AutoCAD
8rsos,SolidWorks
87l4c,C++
87l4c,C++.Net
87l4c,MySQL
87l4c,HTML
87l4c,jQuery
87l4c,Excel
87l4c,PowerPoint
87l4c,Word
8dd7b,Line
8on61,Scrum
8on61,JIRA
8lnqg,HTML
8lnqg,jQuery
8lnqg,CSS
8lnqg,Sass
8sqrg,Excel
8sqrg,PowerPoint
8sqrg,Word
59p8c,Adobe Photoshop
59p8c,Illustrator
8r65t,Excel
8r65t,PowerPoint
8r65t,Word
8l9oi,Line
8vp7k,LLM
8hpj7,tensorflow
8hpj7,OpenCV
84qpk,HTML
84qpk,JavaScript
84qpk,CSS
84qpk,Node.js
84qpk,ReactJS
7or0m,Excel
7or0m,PowerPoint
7or0m,Word
8k6z0,Excel
8k6z0,PowerPoint
8k6z0,Word
8ol9n,Figma
8ol9n,JIRA
8ol9n,Word
8ol9n,PowerPoint
8ol9n,Excel
8ol9n,Visual Studio
8t3eq,Excel
8t3eq,Outlook
8t3eq,PowerPoint
8t3eq,Word
8t3eq,中文打字20~50
8t3eq,英文打字20~50
8dz18,Excel
8dz18,Word
8dz18,ChatGPT
8dz18,Canva
8dz18,中文打字50~75
8dz18,英文打字50~75
8dz18,Adobe Photoshop
8dz18,Illustrator
8oaou,Excel
8oaou,Word
8up9b,Oracle
8up9b,Oracle ERP
8up9b,鼎新
8up9b,ASP.NET
8up9b,C#
8up9b,PyTorch
8up9b,MS SQL
8up9b,MES
8arx9,Excel
8arx9,PowerPoint
8arx9,Word
8aqkb,OrCAD
8aqkb,PADS
8aqkb,Protel
7zunk,Excel
7zunk,Outlook
7zunk,PowerPoint
7zunk,Word
7zunk,AutoCAD
7pi3p,Verilog
7pi3p,VHDL
8sn80,Adobe Photoshop
8sn80,Illustrator
8oah1,Excel
8oah1,PowerPoint
8oah1,Word
8t3fq,Excel
8t3fq,Outlook
8t3fq,PowerPoint
8t3fq,Word
8t3fq,中文打字20~50
8t3fq,英文打字20~50
7qsz7,Excel
7qsz7,PowerPoint
7qsz7,Word
7qsz7,AutoCAD
8trni,Excel
8trni,PowerPoint
8trni,Word
8j11m,Excel
8j11m,PowerPoint
8fm5r,PowerPoint
87tiy,Vmware
87tiy,Power BI​
87tiy,Firewall
8vmsq,Excel
8vmsq,PowerPoint
8vmsq,Word
8prnj,Excel
8prnj,Outlook
8prnj,PowerPoint
7p8iy,Flutter
7p8iy,Dart
7p8iy,Firebase
7p8iy,Angular
7p8iy,Git
7p8iy,Github
893zs,Excel
893zs,PowerPoint
893zs,Word
893zs,中文打字20~50
8iqyf,Excel
8iqyf,PowerPoint
8iqyf,Word
8iqyf,AutoCAD
8iqyf,Pro/E
8iqyf,SolidWorks
8peek,Power BI​
8peek,MS SQL
8peek,Python
8kmv7,Excel
8kmv7,Outlook
8kmv7,PowerPoint
8kmv7,Word
79xq5,Linux
79xq5,Github
79xq5,Git
79xq5,Ruby
79xq5,Rails
79xq5,HTML
79xq5,jQuery
79xq5,CSS
8tqbl,HTML
8tqbl,AngularJS
8tqbl,ReactJS
8tqbl,Git
8tqbl,JavaScript
8tqbl,CSS
8tqbl,VueJS
81r25,ASP.NET
81r25,C#
81r25,MS SQL
81r25,HTML
81r25,JavaScript
81r25,jQuery
81r25,CSS
8fm6b,Excel
8fm6b,PowerPoint
8fm6b,Word
8fm6b,中文打字50~75
8fm6b,Google Analytics
7jasb,Excel
7jasb,PowerPoint
7jasb,Word
8vrkj,Excel
8vrkj,短影音
8vrkj,After Effects
8vrkj,Motion Builder
8vrkj,Premiere
8vrkj,Illustrator
8vrkj,PhotoImpact
7vefc,Excel
7vefc,PowerPoint
7vefc,Word
7vefc,Tableau
8oxet,Premiere
8oxet,Final Cut ProX
8oxet,Illustrator
8oxet,Canva
84e6k,Adobe Photoshop
84e6k,Illustrator
8fm63,Google Analytics
8fm63,英文打字50~75
8fm63,中文打字50~75
8fm63,Word
8fm63,PowerPoint
8fm63,Excel
8dz0d,Excel
8dz0d,Word
8dz0d,ChatGPT
8dz0d,Canva
8dz0d,中文打字50~75
8dz0d,英文打字50~75
8dz0d,Illustrator
8dz0d,Adobe XD
8vpok,中文打字50~75
8vpok,鼎基 ERP
8vpok,鼎新
8vpok,Excel
8vpok,Outlook
8vpok,Word
8jfhc,ChatGPT
8q8p1,Excel
8q8p1,PowerPoint
8q8p1,Word
8q8p1,中文打字20~50
8uksq,Kotlin
8uksq,Java
8uksq,VueJS
8uksq,JavaScript
8uksq,Git
8uksq,Github
8k3hz,Windows 10
8k3hz,Excel
8k3hz,PowerPoint
8k3hz,Word
8k3hz,HTML
8k3hz,PHP
8k3hz,CSS
8k3hz,JavaScript
7x92h,JavaScript
7x92h,CSS
7x92h,HTTP
7x92h,Adobe Photoshop
6fstb,After Effects
6fstb,Adobe Photoshop
6fstb,Illustrator
6fstb,Figma
6q5ep,Linux
6q5ep,Jenkins
6q5ep,AWS
884ay,Linux
884ay,Git
884ay,C
884ay,C++
8tnjo,Word
8tnjo,PowerPoint
8tnjo,Excel
8tnjo,C#
8tnjo,jQuery
8tnjo,MS SQL
8tnjo,JavaScript
8tnjo,Oracle
8bpow,Adobe Acrobat
8bpow,Excel
8bpow,Outlook
8bpow,Word
8bpow,中文打字50~75
8bpow,英文打字20~50
7fr4e,Adobe Photoshop
7fr4e,Illustrator
8uud6,SEO
