_id,job_name
8vfay,全端行動應用工程師｜遠端（台灣）｜總部香港
7nqeu,.Net 軟體系統工程師-B31B
8tsxa,資深JAVA後端開發工程師 - Sr. JAVA Backend Developer -OG
8mxn5,.NET工程師【中山-旅遊業】
8neql,軟體工程師(JAVA)_台北
8gdtt,【資訊板塊】全端開發工程師_(銀行核心現代化計畫)_I00017844
7fmiq,Software Engineer (Full-stack Developer) 軟體工程師-台北市
8bnpb,【資訊板塊】金融市場系統全端工程師_I00013828
8o2mn,1. .Net core後端開發工程師(政府專案)
69znf,【台北-擴大徵才】Java軟體工程師【OS】
7x6pm,全端工程師
74919,【台北-擴大徵才】.NET 程式開發工程師 【OS】
8snr2,ASP.NET 後端開發工程師
8v5xo,[AI工業產品] 前端/後端工程師 (士林)
836ib,PHP 資深工程師
8t9hn,【Acer專案】.Net 軟體工程師
896m5,【南港辦公室】後端程式設計師【C# / .NET Framework / ASP.NET Core】-2
7ccmd,Net Core 後端工程師
7q7t6,Java軟體工程師
8sn2e,#急徵  程式開發工程師｜福利佳｜周休二日｜交通便利｜歡迎應屆畢業生、新鮮人、二度就業｜BIS_203
8tt1j,資深C++後端開發工程師 - Sr. C++ Backend Developer - OG
85jvr,【專案駐點】Java工程師C
7m75t,【外商】Java Backend Developer (*Mid-level) (Java後端開發工程師) [BIT/Global Payment 全球支付]
8l36v,.NET 軟體工程師
4qswu,[好會飛] .NET 系統工程師( .NET  Systems Engineer)
8pfrw,Nodejs 工程師-V30H
8rist,【台北】Sr.ASP.NET Developer後端工程師-P12J
5138i,研發應用軟體工程師
86zuc,後端工程師
8rby4,軟體工程師(C++)【金融交易系統開發】【歡迎新鮮人】
8tm6z,.NET工程師【中正】
85n5t,I186 Node.js後端工程師(可遠端工作)
8me61,全端工程師
8tkjf,後端工程師
7sw3c,職涯培訓－後端工程培訓授課師（於百大企業任職優先綠取）
8nkok,【專案駐點】.NET工程師
8qb8y,.NET工程師【內湖-金融業】
8kuws,資深全端工程師 Senior Full Stack Engineer
8q4u3,JAVA軟體工程師
8kf10,【外商】Sr. Java Backend Developer (Java資深後端開發工程師) [BIT/Global Payment 全球支付]
8rp7u,資深JAVA工程師
8ucye,資深全端工程師 (Senior Full Stack Engineer)
7bfme,PHP/Laravel 工程師
7ww4q,ASP.NET、C# 軟體工程師
8uu6k,[Junior] Ruby on Rails 工程師
8rpxb,Java後端軟體工程師(駐點職缺)
8io7x,JAVA工程師 / Java Developer
7zd1k,嵌入式系統軟體工程師_台達研究院(台北/南科)
8qoe5,.Net 軟體工程師
8q54a,Senior Full Stack Engineer 資深全端工程師
8soya,Senior Software Engineer (Full-stack Developer) 軟體工程師-台北市
8u1ef,後端實習生 Backend Intern
7e0dl,.NET程式設計師-2CF33Q
7ibvb,Software Engineer／Programmer 軟體工程師 (.NET)(技術顧問 Technical Consultant）
8m42f,Full-Stack Developer 全端工程師
50c7h,軟體工程師/資深工程師
89mxn,.NET C#軟體工程師
8p4lh,A05-可靠性工程師(SRE)_資通技術與安全部_可靠性工程組
8un1o,1. Java工程師(AI應用團隊)
8tr8j,RD 主管｜軟體架構與團隊領導
8ig7n,【專案駐點】C#/C++工程師
8hr3u,.NET軟體工程師
8vkmq,D-後端C#工程師
87tfr,【系統管理】SRE/DevOps工程師
7uv4x,後端工程師
8jqd2,資深PHP開發工程師
8tgjx,[資訊部] 資深區塊鏈工程師
8vc1r,軟體開發工程師【金融交易系統開發】
8que5,(Q) : C# .NET (俱備 前/後端經驗)工程師
85b8d,後端工程師 (Jr.) Backend Engineer
8kvqj,◎PHP開發工程師
7t6kc,ASP.NET MVC/.NET Core 軟體工程師
8f529,測試人員/測試工程師*論件計酬_全遠端工作*
8cjtz,Jr./Sr. Site Reliability Engineer Jr./Sr. 網站可靠性工程師
8v6dx,《璞旅集團》前端工程師(工作地點:葫洲捷運站3分鐘)
8kafo,【Senior Golang Engineer- 資深 Golang 工程師】
8voqb,軟體工程師 (Software Engineer)
8vonl,後端工程師Rust Backend Engineer(南港) | FG00013948
8sxkr,AU-大型軟體開發與系統整合公司-資深Java軟體工程師(台北/年薪最高100K/一個月的年終/每年調薪/歡迎3年以上經驗 )
8otz9,PHP開發工程師
8o9fv,軟體開發工程師 Software Developer (BE)
88sty,產品工程師/顧問
8ka2z,零碳節能控制系統軟體開發工程師
8vmru,【後端開發工程師】 Backend Developer※無經驗可／歡迎新鮮人應徵！
8upio,Java駐點工程師(台北市內湖區)(SI1-AFBLI5)
6u2gg,Java 工程師
8k6ku,ETL 工程師 (PS2A0)-稅務領域
8sg03,RPA軟體開發工程師
8rkkd,【誠品線上】Ruby On Rails資深工程師 (後端)
8q6f2,"Sr. Full Stack Engineer 資深全端工程師 (主node.js , 副react)"
8v3sg,【VBA開發工程師 | 外商知名金融公司】對RPA相關領域有興趣尤佳 | BIS_202
8v8kn,資深軟體工程師
83wql,後端實習生 (AI) Backend Intern
8rye9,前端工程師 / 資深前端工程師
8vu6w,全端開發工程師 
8h0v9,【資訊板塊】雲端應用開發工程師(公有雲)_I00013738
84pqk,電商部 - 後端工程師
8umck,Golang工程師
8vq51,【全新遊戲軟體團隊急徵/部分遠端】PHP開發工程師
8w5wm,【115年研發替代役】後端工程師
8g4gd,資深全端工程師_先進工業電腦視覺解決方案新事業發展部(台北)
8sne9,"C#軟體開發工程師 [02,27]"
7d2zh,《AI互動平台》資深PHP後端工程師(AI / 360圖資 ) Back End Engineer
8qszy,交易系統開發工程師
8jigh,Software/Firmware Engineer 軟韌體工程師
8t2sd,駐點工程師_PHP 軟體工程師
7jn77,APP應用事業群 - .Net中後台專案開發工程師
8jg07,網站工程師
8mv55,【外商】Java Backend Engineer - TW Team Lead (Java後端開發組長) [BIT/Global Payment 全球支付]
8g1qh,[OTeam]  C# Backend Engineer (Jr.~Mid Level 後端工程師 )
72cfg,後端工程師 (Rails)
8i8p0,C++遊戲資深工程師
8n80a,資深Web軟體工程師
8vlf8,全端工程師 (PHP)
8ucki,(台北) 軟體工程師_能源管理系統（Energy Management System)
8j8yy,【台北】PHP Laravel Developer後端工程師-P04O
8v1rj,【專案駐點】Node.js工程師
8vomp,Senior Backend Engineer_解決方案創新賦能中心_資訊處(內湖)
8u0m2,後端工程師 Backend Engineer (全遠端/全英文)
8r6i4,全端駐點工程師 SD (台北市內湖區)(內部編號：SI1-A24)
8sym4,軟體工程師
8tmfp,Java工程師
84r6i,軟體工程師/程式設計師【TCH】
8u0o9,軟體工程師
8st8k,【網頁全端工程師(JAVA)】
8tw25,軟體工程師（全端 / Backend / Frontend）
7szhl,"《2025募集即戰工程師》Java, C#, .Net [全端/後端，正職，台北]"
7fg65,後端 - 軟體工程師 | C++ Developer  (擴編招募中) Fintech
8qs5f,R0007815: (Sr.) Software Engineer in Windows Agent
8usca,解決方案工程師(Java)｜Solution Engineer
8a3pt,JAVA軟體工程師
8vg5l,全端／後端軟體工程師
8v4wj,資深全端工程師
8k0rq,總部資訊-後端開發高級工程師（台北中正區）
8kezo,Java 系統開發／維運工程師
8qrsa,Node.js 後端開發工程師
7ayj2,【專案駐點】資深.NET工程師
8j603,Java程式工程師(台北市信義區)(內部編號 SI1-A22)
8ul3m,網頁工程師(台中/大安區)
8u8nh,AI工程師(生成式 AI)
8q614,後端工程師 Backend Developer
7lowe,【研發部】後端工程師 Backend Engineer (後台團隊)
8umbu,Golang資深工程師
8swfx,建築科技系統整合 後端工程師
7hdwo,【台北】PHP Laravel Developer後端工程師-P04J
8687z,【RD】全端工程師 | Full-Stack Developer（Node.js）| 專注於平台開發，打造創新數位解決方案
8tptm,PHP資深工程師
8t2r0,駐點工程師_.NET 軟體工程師
8trdc,資深後端⼯程師（ASP.NET Core）
8m5j7,D4000 JAVA軟體開發工程師
7j4oy,後端工程師
8vmhn,【115年研發替代役】後端軟體工程師
7avlw,(￣▽￣)/資深後端工程師【台北】
81z9z,軟體實習工程師 Software Engineer Intern ( 長期實習 )
7kxuy,JAVA Engineer 工程師(台北-知名金融銀行業)
8qqmc,軟體開發工程師
8vhkl,DevOps 工程師_產品資安新事業發展部(台北)
8uc1m,(遠端) Full Stack 軟體工程師_能源管理系統
8qs4r,R0007813: (Sr.) Backend Engineer
6f7w2,Tech Lead Software Engineer
8t2qh,駐點工程師_Java 軟體工程師
7iteu,資深後端工程師(.NET Core)
6pthj,【台北】Java程式設計師(保障年薪13個月)-部分遠端
8qs57,R0007814: (Sr.) Software Engineer in Linux Agent
8u18e,Backend Junior/Senior Engineer(新生辦公室)
8rito,軟體測試工程師(帳務系統)(歡迎新鮮人)
7avjr,[R&D] Backend Engineer - NodeJS
6wxkx,JAVA軟體工程師
8rytz,資深後端工程師 [24]
7d4jj,資深 PHP Web 工程師 (後端或全端)
8vw29,115 年度研發替代役-限海外留學歸國 [遠端]-軟體工程師-Web前端/後端網頁Full Stack Web Software Engineer
87o5r,⍟ 知名金控集團【JAVA工程師｜薪資可議+高額配股配息】近MRT北車、團隊穩健、資源豐富，適合想往大型企業穩定發展的您 BIS_204
8nc0z,數位應用｜驅動數位核心！數位應用後端工程師
8u9v4,資深Java工程師
8u1dq,前端實習生 Frontend Intern
8vtrp,【台北事業處】資深網站平台工程師
8vqx4,2. Python工程師(金控公司)
8umbw,緯豆集團【點點心】資訊副理
6h48b,【台北】Jr.PHP Laravel Developer後端工程師-P04J
7weov,資深JAVA軟體工程師
52cb4,資深 Java 工程師
8hx73,.NET 後端開發工程師
8twjp,.NET軟體工程師 - 平台應用與系統開發
8ivh9,.net後端工程師<NH>
8vlpe,全端工程師（WordPress 行銷網站 + 獨立 Web App + AI 功能）
81unx,【OTeam】C# 資深後端工程師（Backend Engineer）
8ltp3,<緯來集團> 資深後端工程師/後端工程師 Senior Backend Engineer / Backend Engineer
8vfsv,DevOps / Site Reliability Engineer (SRE)
84519,Back-end developer後端開發工程師
8txvf,Senior Backend Engineer
8gd9z,EIS | AI工程師
8n0do,.net程式設計師
8rb5y,Senior Backend Engineer <G>
8tc51,[遠端實習]-軟體工程師-Web前端/後端網頁Full Stack Web Software Engineer
6u8ho,《台北》雲端物聯網- [後端]工程師
7menh,Senior Backend Engineer (Dev/Op) 資深後端工程師
8w36r,PG Java Developer (金融系統)
8uyqt,Golang Enginer
7qpsw,後端開發工程師(開發二部)
7u4dd,職涯培訓－C++錄播課程授課師(百大企業工作經驗優先錄取)
77nm0,PG Java Developer (銀行) - 內湖 - TP07TI
6kqq3,【RD】雲端平台開發工程師/後端工程師/主任工程師
8iqlu,.net 程式設計師(台北)
8vlnd,Full Stack Web Developer (Major on Back-end)
8aama,Software Engineer
7z1vb,後端工程師(Node.js)
8uaus,Regional Service Delivery Officer
8dcb6,[HQ - Taipei] Backend & IoT Integration Intern（後端暨軟硬整合實習生）
8rwh6,.NET駐點工程師(台北市內湖區)(內部編號SI1-A10)
8ooi3,資深遊戲程式設計師
8dbqn,［UPD］後端開發工程師 / Backend Engineer (Node.js .NET)
7hz54,"後端工程師【和運租車, 年終最高3個月】"
8vklj,BS-Java工程師
7e9h2,Golang 後端軟體工程師
8t9j8,【Senior Software Engineer x Golang】
7dspd,【TenMax】後端軟體工程師 (Software Engineer - Backend)
8w0dc,Senior Backend Engineer (Java)
88qyr,程式設計師（證券軟體事業部-主機連線組）
6v6qp,back-end developer後端工程師
8nqru,軟體前端工程師
7zdkm,軟體設計資深工程師(後端)_數位設計中心(台北)
8200e,PHP後端工程師
8t7ol,Software Engineer (Backend)
8eilj,【諮詢服務】數位化與新興科技諮詢 - Java 後端開發人員
8m48o,資深後端工程師
7vm6m,Sr. Backend Engineer 資深後端工程師
82djn,【諮詢服務】數位化與新興科技諮詢 - 資深 Java 後端開發人員
8t3a2,Software Engineer
7jofb,(資訊)資深程式設計師/系統分析師 (分行系統)
8mteu,網站應⽤開發⼯程師
7aqn0,資深軟體工程師/主管(Java)
8ul2y,【Kolr】R&D Lead
8re3s,[遠端]-軟體工程師-Web前端/後端網頁Full Stack Web Software Engineer
8os0k,(LINE Bank) Back-End Developer(Java)_後端開發工程師
8mwef,java程式設計師
8uc1v,【3034】.NET/C# 系統開發資深專員
8uijg,Backend Engineer (Golang)
8o2fo,軟體SA（SC課）
4yw08,台北-程式設計師
84jdr,後端工程師[台北]
7dspg,【TenMax】資深後端軟體工程師 (Senior Software Engineer - Backend)
7z7fw,Back-End Developer 後端工程師
8v3t9,【外商】Financial Systems Analyst／金融系統分析師
7sk57,行銷公關部- 網頁管理師
7ptib,.net程式設計師(資訊部)
8ojv4,COBOL程式設計師(資訊部)
7uxlj,Django後端工程師
8u43x,Backend - Operations Engineer (後端─維運工程師)
8qy6w,D4000 後端與爬蟲工程師(查價系統)【台中】
8gq9l,Java程式設計師
8vklt,B-系統分析師
7meew,MIS 程式設計師
8rdc6,【總公司】ASP.NET後端資深工程師 (智慧運輸部)
8pwoe,iOS/Android APP前端工程師
8ikjk,Sr. Software Engineer - Backend
8w59x,前端工程師（Front-end Engineer ) 
85f3b,資深後端軟體工程師
8vaqy,Fullstack Developer
5bhsl,資深JAVA後端工程師
8jn9a,初階軟體工程師 Junior Software Engineer
8f0mv,【日商樂天】Senior Java Developer (DU)
5brs5,RD 後端/PHP工程師
6wup8,Java後端開發工程師 (PS2A0)
8k2xp,.NET系統分析師
6txcg,[CNS] 資深雲端後端工程師 Senior Cloud Backend Engineer
8jy17,【2026年研發替代役】產品研發工程師
7zzuf,後端開發工程師(台北)
7olmb,C# .NET 資深程式設計師(財富管理事業群)
8w002,全端工程實習生-初階
8rg78,D4000 軟體工程師(訊息系統)
8ljhz,Full Stack Engineer 全端開發工程師
8vgcl,[Solutions Business] DevOps Engineer (Infrastructure & Release Automation)
30z3e,C# .NET 程式設計師(資產管理事業群)
8vms3,【後端開發工程師】 Backend Developer (API Gateway)※無經驗可／歡迎新鮮人應徵！
8t3pu,軟體工程師
8k4vx,Junior Backend Engineer 後端軟體工程師
6ggy8,RD20375 雲端技術前端軟體研發工程師
8vih9,全端工程師 (Full Stack Engineer)
8nh9r,【R&D】(Sr.)Backend Engineer
8mu2y,Backend Engineer - Infrastructure & Security Squad
8uawx,JAVA Backend Engineer
8dbou,"［UPD］後端開發工程師 / Backend Engineer (.NET Core, .NET 6, C#, ASP.NET MVC)"
89aca,【數位驅動】數位個人化–軟體開發工程師C# Engineer (數數發中心，DDT)_I00016410
83ok1,GCP成本優化工程師 GCP Cost Optimization Engineer
8vcap,後端資深產品
8lafd,全端工程師 Angular/.NET Core
8n47w,遊戲程式設計師
8v39x,.NET Engineer
8ft9t,資料分析工程師(內湖-銀行業)
7lqkd,Java後端開發資深工程師_製造支援系統整合_資訊處(內湖)
8ig97,Strapi CMS 開發工程師
8uvt5,JAVA/Vue全端開發工程師
8oahz,Microsoft 365 開發工程師_I00021073
8v1k7,"(Sr.) Software Developer, Java"
7xm8d,後端軟體工程師(電服技術處)
8m9o9,【資訊板塊】核心系統工程師 (海外市場)_I00020290
6x8ek,軟體架構師丨Software Architect
6udh2,Android 工程師
8el41,React.js前端工程師
8qfeu,後端軟體工程師
spa0,Java軟體工程師
8ula0,客戶端開發工程師(JAVA)
8r6el,JAVA PG(大安區)
8ox8a,[台北] MES/系統工程師(前/後端皆可)
7o8y9,AI Waifu Beckend Go Engineer
8pq6w,【全球知名零售品牌 | Java Engineer】Spring Boot x Oracle | 專注系統開發 | 月薪上看70k_AMR_863
8kal2,全端工程師 Full Stack Engineer
8nk83,【進金生國際-數位化管理中心】後端工程師(對工業物聯網 (IIoT)、雲端部署及能源數據管理有興趣，歡迎加入我們！)
8v9ay,PHP工程師
80c2q,SWRD_Backend Engineer (Node.js) 後端工程師
8m1zy,LLM演算法開發實習生 LLM Algorithm Development Intern
8kjv4,全端工程師(實習） Full Stack Engineer Intern
89x8i,PHP Laravel工程師(中階以上)
8s9de,前端工程師
8sspg,全端工程師
8tf90,Proptech/Fintech網頁前端工程師
706v1,【MyGo AI大數據】Proptech/Fintech網頁前端工程師
8ns52,【產品發展部】後端工程師 Backend Engineer
8cfbm,機電系統整合工程師turbo
8mx08,1. AI工程師(AI應用團隊)
7xvsr,電子商務 軟體工程師 (engineer)  D01
80oqh,語音研發工程師(語音合成/語音辨識/演算法)
4ycy1,>>> 網頁工程師 <<<
8nt6m,Sr. Java Engineer 資深軟體工程師
8qlig,業務部 - 電商數據自動化專員/助理（需程式編程）（台北/內湖總公司）
881vi,AI 工程師
8ua3l,SEO 主任（SEO Supervisor）
7tibw,【技術】Web Backend Developer
8qudj,（/資深）SEO專員｜結合 AI 工具，打造未來搜尋策略
7wr2l,AI 人工智慧開發架構師
8tfos,Proptech/Fintech資深網頁全端工程師(Full-Stack)
7ob2g,Data Analyst資料分析師
80sc1,PM專案管理師
87fz6,調查研究專題中心-資料工程師
882hu,財富金融處-數據工程師
6nqi9,金融資料分析師(Financial Data Analyst) (MUST SUBMIT A FORMAL CV TO: HR@VERTIPOINT.COM TO BE CONSIDERED)
8ujaj,Z-數據分析工程師
